time,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weathercode,windspeed_10m_max,city
2024-05-25,28.7,25.5,34.3,29.6,24.8,24.8,63.0,13.6,Lagos
2024-05-26,30.5,25.6,36.2,31.5,0.5,0.5,51.0,16.3,Lagos
2024-05-27,31.8,25.2,37.6,30.1,0.0,0.0,3.0,17.6,Lagos
2024-05-28,30.9,27.0,36.2,32.4,2.4,2.4,61.0,17.7,Lagos
2024-05-29,30.9,25.9,36.2,32.2,0.4,0.4,51.0,17.5,Lagos
2024-05-30,32.7,25.9,39.8,31.8,2.1,2.1,61.0,16.3,Lagos
2024-05-31,29.5,24.2,33.5,29.1,12.6,12.6,63.0,18.2,Lagos
2024-06-01,30.5,25.5,37.1,31.8,1.6,1.6,51.0,14.2,Lagos
2024-06-02,27.6,24.9,32.4,30.0,12.5,12.5,63.0,14.1,Lagos
2024-06-03,29.5,24.6,34.7,30.0,0.4,0.4,51.0,15.9,Lagos
2024-06-04,29.3,26.1,34.0,30.5,3.3,3.3,55.0,19.1,Lagos
2024-06-05,30.0,25.0,36.1,30.3,1.6,1.6,53.0,14.8,Lagos
2024-06-06,29.2,25.0,34.0,29.7,17.7,17.7,63.0,19.2,Lagos
2024-06-07,29.0,25.0,33.5,30.0,6.5,6.5,61.0,10.2,Lagos
2024-06-08,29.5,24.9,34.7,30.5,16.0,16.0,63.0,14.1,Lagos
2024-06-09,29.1,25.9,33.4,30.2,14.6,14.6,63.0,18.2,Lagos
2024-06-10,29.8,25.6,34.7,30.3,3.2,3.2,53.0,16.3,Lagos
2024-06-11,28.2,25.1,33.3,29.3,9.5,9.5,61.0,14.1,Lagos
2024-06-12,29.4,23.3,34.8,28.3,2.8,2.8,55.0,14.7,Lagos
2024-06-13,30.1,25.5,35.2,31.2,0.5,0.5,51.0,17.1,Lagos
2024-06-14,27.5,25.2,31.7,29.7,8.6,8.6,63.0,14.7,Lagos
2024-06-15,28.0,24.4,32.0,28.5,19.8,19.8,63.0,17.1,Lagos
2024-06-16,27.2,24.7,32.9,29.7,3.3,3.3,55.0,7.8,Lagos
2024-06-17,28.8,24.5,34.8,29.2,1.7,1.7,53.0,14.8,Lagos
2024-06-18,29.3,24.5,35.3,29.7,1.4,1.4,53.0,9.8,Lagos
2024-06-19,30.2,25.3,35.6,30.4,1.6,1.6,53.0,18.7,Lagos
2024-06-20,28.2,25.2,33.8,30.0,5.2,5.2,61.0,14.7,Lagos
2024-06-21,29.2,24.5,33.9,28.5,17.4,17.4,65.0,14.2,Lagos
2024-06-22,29.2,23.6,34.9,28.7,1.1,1.1,51.0,16.3,Lagos
2024-06-23,29.2,25.1,34.3,30.4,1.2,1.2,51.0,15.3,Lagos
2024-06-24,29.6,25.7,35.6,30.2,10.7,10.7,63.0,12.5,Lagos
2024-06-25,27.3,23.7,31.5,29.0,31.3,31.3,63.0,15.0,Lagos
2024-06-26,29.2,23.9,35.0,29.1,6.2,6.2,61.0,15.3,Lagos
2024-06-27,29.4,24.3,34.7,29.0,2.0,2.0,53.0,13.0,Lagos
2024-06-28,29.0,25.5,34.3,30.4,9.6,9.6,61.0,17.6,Lagos
2024-06-29,27.4,25.1,31.4,29.5,8.1,8.1,61.0,14.6,Lagos
2024-06-30,29.0,24.4,34.1,29.6,2.3,2.3,61.0,16.9,Lagos
2024-07-01,29.6,24.3,34.8,29.3,5.0,5.0,61.0,14.8,Lagos
2024-07-02,28.1,24.3,32.9,28.4,14.5,14.5,63.0,19.4,Lagos
2024-07-03,26.0,24.3,30.2,27.9,37.5,37.5,63.0,16.8,Lagos
2024-07-04,27.2,23.8,31.4,28.1,21.9,21.9,63.0,14.0,Lagos
2024-07-05,29.9,23.9,36.4,28.5,5.5,5.5,61.0,12.5,Lagos
2024-07-06,27.6,24.2,32.3,28.5,22.3,22.3,63.0,12.6,Lagos
2024-07-07,28.7,24.0,33.7,29.1,6.2,6.2,61.0,19.9,Lagos
2024-07-08,27.9,23.9,31.8,28.1,14.0,14.0,63.0,14.1,Lagos
2024-07-09,27.7,23.9,31.3,28.1,1.4,1.4,51.0,18.2,Lagos
2024-07-10,28.1,24.4,33.1,29.0,9.9,9.9,63.0,17.8,Lagos
2024-07-11,27.3,24.4,31.2,28.5,4.8,4.8,63.0,20.0,Lagos
2024-07-12,27.5,24.1,30.9,28.1,5.7,5.7,61.0,18.9,Lagos
2024-07-13,28.3,24.7,32.8,28.6,2.7,2.7,53.0,20.6,Lagos
2024-07-14,28.1,24.8,32.1,29.0,5.5,5.5,63.0,17.3,Lagos
2024-07-15,28.4,24.5,31.7,28.3,0.4,0.4,51.0,21.5,Lagos
2024-07-16,27.6,24.7,30.3,28.6,0.9,0.9,51.0,20.8,Lagos
2024-07-17,28.0,24.8,31.1,28.4,0.5,0.5,51.0,20.5,Lagos
2024-07-18,28.2,24.5,31.6,28.1,0.8,0.8,51.0,24.3,Lagos
2024-07-19,27.8,24.2,30.6,27.7,1.8,1.8,51.0,22.6,Lagos
2024-07-20,27.7,24.5,30.9,27.1,2.6,2.6,53.0,25.7,Lagos
2024-07-21,27.6,24.3,31.2,27.2,1.2,1.2,51.0,23.4,Lagos
2024-07-22,28.0,23.7,31.3,27.8,0.7,0.7,51.0,19.6,Lagos
2024-07-23,27.8,24.1,31.6,27.7,0.3,0.3,51.0,19.0,Lagos
2024-07-24,27.6,24.3,31.4,27.7,0.2,0.2,51.0,19.1,Lagos
2024-07-25,28.2,24.0,31.7,27.3,0.1,0.1,51.0,21.4,Lagos
2024-07-26,28.1,24.3,31.7,27.6,0.9,0.9,51.0,22.9,Lagos
2024-07-27,27.7,24.3,30.4,27.5,0.2,0.2,51.0,20.6,Lagos
2024-07-28,27.6,24.2,29.7,27.0,1.1,1.1,51.0,26.4,Lagos
2024-07-29,28.2,24.5,30.9,27.7,0.2,0.2,51.0,21.9,Lagos
2024-07-30,28.2,24.0,30.9,27.1,1.6,1.6,53.0,24.4,Lagos
2024-07-31,27.2,24.2,29.7,27.3,0.8,0.8,51.0,23.0,Lagos
2024-08-01,27.4,24.1,30.8,27.3,1.0,1.0,51.0,22.2,Lagos
2024-08-02,27.9,24.0,32.0,27.4,2.8,2.8,55.0,20.7,Lagos
2024-08-03,27.6,23.3,31.2,27.3,1.2,1.2,51.0,20.4,Lagos
2024-08-04,27.5,23.7,30.5,27.4,0.8,0.8,51.0,20.4,Lagos
2024-08-05,27.4,23.5,30.9,27.2,0.8,0.8,51.0,19.2,Lagos
2024-08-06,27.6,24.1,30.8,27.1,0.8,0.8,51.0,23.2,Lagos
2024-08-07,27.9,24.1,30.6,27.1,0.6,0.6,51.0,25.2,Lagos
2024-08-08,27.3,23.8,29.6,27.0,1.3,1.3,51.0,20.9,Lagos
2024-08-09,28.5,23.6,32.7,27.7,0.3,0.3,51.0,18.2,Lagos
2024-08-10,28.7,24.0,32.0,27.5,0.1,0.1,51.0,22.2,Lagos
2024-08-11,28.4,24.3,31.9,27.3,0.6,0.6,51.0,20.7,Lagos
2024-08-12,27.5,24.4,30.0,27.6,1.4,1.4,53.0,21.6,Lagos
2024-08-13,27.7,24.7,30.2,27.7,0.6,0.6,51.0,23.0,Lagos
2024-08-14,28.2,24.3,32.3,27.4,1.8,1.8,53.0,21.2,Lagos
2024-08-15,28.1,24.2,30.8,28.0,0.3,0.3,51.0,21.4,Lagos
2024-08-16,27.5,24.4,29.1,27.9,1.1,1.1,53.0,25.7,Lagos
2024-08-17,28.2,24.3,31.2,27.6,0.8,0.8,51.0,24.3,Lagos
2024-08-18,28.9,24.1,32.9,28.3,0.4,0.4,51.0,16.4,Lagos
2024-08-19,27.5,24.1,30.4,27.9,6.5,6.5,61.0,18.6,Lagos
2024-08-20,26.4,23.4,29.2,27.2,13.6,13.6,61.0,20.5,Lagos
2024-08-21,28.1,23.9,32.1,27.7,1.3,1.3,51.0,20.1,Lagos
2024-08-22,28.8,24.0,32.9,27.9,0.5,0.5,51.0,20.5,Lagos
2024-08-23,26.6,24.2,28.4,26.2,20.1,20.1,63.0,28.4,Lagos
2024-08-24,26.5,23.5,29.4,27.0,11.3,11.3,63.0,16.2,Lagos
2024-08-25,28.3,23.6,33.1,28.0,5.3,5.3,63.0,19.1,Lagos
2024-08-26,27.3,24.0,30.2,28.0,10.8,10.8,63.0,23.0,Lagos
2024-08-27,28.1,24.7,31.3,27.6,0.7,0.7,51.0,27.6,Lagos
2024-08-28,28.1,24.0,33.1,27.9,1.5,1.5,53.0,18.2,Lagos
2024-08-29,27.6,23.7,30.7,27.9,1.9,1.9,53.0,17.4,Lagos
2024-08-30,27.6,24.4,30.3,27.4,3.6,3.6,53.0,25.2,Lagos
2024-08-31,27.7,24.4,30.2,27.3,0.6,0.6,51.0,23.3,Lagos
2024-09-01,28.0,24.1,31.7,27.8,1.0,1.0,51.0,20.1,Lagos
2024-09-02,28.4,23.7,32.2,27.3,0.1,0.1,51.0,19.4,Lagos
2024-09-03,28.0,23.9,31.1,27.6,0.0,0.0,3.0,20.9,Lagos
2024-09-04,28.8,23.8,32.6,27.5,0.0,0.0,3.0,17.6,Lagos
2024-09-05,29.1,24.0,33.3,28.0,0.1,0.1,51.0,20.9,Lagos
2024-09-06,29.0,24.0,32.5,27.2,0.0,0.0,3.0,21.5,Lagos
2024-09-07,27.5,24.3,30.8,27.9,8.6,8.6,63.0,18.8,Lagos
2024-09-08,28.5,23.5,33.3,27.6,0.4,0.4,51.0,17.4,Lagos
2024-09-09,29.1,23.8,35.3,28.0,0.6,0.6,51.0,19.9,Lagos
2024-09-10,29.3,24.7,34.3,28.4,10.8,10.8,63.0,19.6,Lagos
2024-09-11,28.3,24.6,32.4,28.7,7.4,7.4,61.0,19.9,Lagos
2024-09-12,27.7,24.6,31.5,28.9,12.3,12.3,63.0,17.1,Lagos
2024-09-13,28.7,23.9,34.1,28.0,13.5,13.5,63.0,17.9,Lagos
2024-09-14,27.4,23.7,31.6,27.9,12.2,12.2,63.0,18.2,Lagos
2024-09-15,28.7,24.0,34.5,28.6,4.0,4.0,63.0,16.1,Lagos
2024-09-16,28.8,24.0,33.5,28.7,0.9,0.9,51.0,19.2,Lagos
2024-09-17,27.3,24.0,31.9,28.1,18.0,18.0,63.0,16.1,Lagos
2024-09-18,28.1,24.3,32.2,28.5,12.5,12.5,63.0,17.9,Lagos
2024-09-19,28.3,24.2,32.3,28.5,1.7,1.7,51.0,21.2,Lagos
2024-09-20,28.6,24.7,32.5,29.1,1.8,1.8,53.0,15.5,Lagos
2024-09-21,28.7,23.8,33.5,28.0,2.3,2.3,61.0,14.8,Lagos
2024-09-22,28.1,24.6,32.3,29.1,4.4,4.4,55.0,20.0,Lagos
2024-09-23,28.7,24.5,33.6,28.7,1.7,1.7,53.0,20.0,Lagos
2024-09-24,28.8,24.5,33.5,29.2,7.4,7.4,61.0,16.8,Lagos
2024-09-25,27.7,23.9,33.6,27.7,19.8,19.8,63.0,16.1,Lagos
2024-09-26,28.8,23.3,34.0,28.0,2.4,2.4,55.0,15.9,Lagos
2024-09-27,28.4,24.5,33.2,28.7,7.2,7.2,63.0,20.0,Lagos
2024-09-28,28.1,24.0,32.3,28.7,9.9,9.9,63.0,17.5,Lagos
2024-09-29,28.3,24.5,33.6,29.0,10.5,10.5,65.0,15.3,Lagos
2024-09-30,28.3,24.1,33.8,29.3,21.3,21.3,65.0,18.5,Lagos
2024-10-01,29.0,24.2,33.8,28.7,0.6,0.6,51.0,18.1,Lagos
2024-10-02,29.8,24.9,36.6,29.2,3.0,3.0,53.0,18.2,Lagos
2024-10-03,27.1,23.8,31.4,27.8,16.0,16.0,63.0,14.5,Lagos
2024-10-04,28.3,24.3,32.3,28.3,7.0,7.0,61.0,23.2,Lagos
2024-10-05,27.6,24.0,31.2,27.8,9.8,9.8,61.0,15.9,Lagos
2024-10-06,27.5,23.8,31.6,28.0,7.9,7.9,63.0,12.2,Lagos
2024-10-07,28.3,23.6,33.9,28.8,5.0,5.0,53.0,13.1,Lagos
2024-10-08,29.6,23.6,35.9,28.4,0.6,0.6,53.0,12.3,Lagos
2024-10-09,28.5,24.5,32.6,29.5,2.9,2.9,61.0,17.1,Lagos
2024-10-10,28.9,23.9,34.1,29.0,0.3,0.3,51.0,15.3,Lagos
2024-10-11,29.6,24.4,35.0,29.2,1.0,1.0,53.0,19.2,Lagos
2024-10-12,28.6,23.6,33.7,28.1,10.3,10.3,63.0,16.1,Lagos
2024-10-13,26.4,24.2,30.5,29.0,11.2,11.2,61.0,14.3,Lagos
2024-10-14,28.0,24.3,32.2,28.6,12.1,12.1,63.0,15.1,Lagos
2024-10-15,29.5,23.7,35.0,28.7,1.3,1.3,51.0,13.9,Lagos
2024-10-16,28.4,24.4,34.5,29.8,7.4,7.4,61.0,12.6,Lagos
2024-10-17,26.0,23.7,30.8,28.7,27.9,27.9,63.0,14.0,Lagos
2024-10-18,29.2,22.8,35.5,27.3,4.0,4.0,61.0,13.3,Lagos
2024-10-19,29.3,23.5,35.4,28.3,6.3,6.3,63.0,13.1,Lagos
2024-10-20,29.1,24.2,34.9,29.5,3.3,3.3,61.0,15.6,Lagos
2024-10-21,28.8,24.2,34.5,29.5,4.0,4.0,61.0,13.0,Lagos
2024-10-22,28.4,24.1,33.8,29.5,6.2,6.2,61.0,10.0,Lagos
2024-10-23,29.6,23.6,35.7,28.8,1.2,1.2,53.0,13.4,Lagos
2024-10-24,29.9,25.0,36.6,29.9,0.7,0.7,51.0,17.9,Lagos
2024-10-25,29.8,25.5,35.7,29.5,25.0,25.0,65.0,17.0,Lagos
2024-10-26,29.6,24.7,35.8,30.2,2.3,2.3,53.0,12.4,Lagos
2024-10-27,29.8,23.9,36.7,29.2,0.5,0.5,51.0,14.3,Lagos
2024-10-28,29.1,25.6,34.4,31.3,3.5,3.5,53.0,14.2,Lagos
2024-10-29,29.1,24.8,35.6,30.2,5.1,5.1,61.0,12.9,Lagos
2024-10-30,29.6,24.4,36.3,29.3,3.9,3.9,63.0,14.7,Lagos
2024-10-31,29.6,25.0,36.6,30.3,0.4,0.4,51.0,13.3,Lagos
2024-11-01,30.0,25.2,36.7,31.0,1.3,1.3,53.0,12.7,Lagos
2024-11-02,29.2,25.6,34.6,30.7,2.7,2.7,53.0,19.5,Lagos
2024-11-03,28.8,24.8,34.7,30.4,5.8,5.8,61.0,17.4,Lagos
2024-11-04,31.1,23.8,38.0,28.9,1.8,1.8,53.0,14.2,Lagos
2024-11-05,31.8,24.1,37.8,29.1,0.0,0.0,1.0,14.3,Lagos
2024-11-06,30.0,24.1,36.7,28.6,1.7,1.7,61.0,13.0,Lagos
2024-11-07,31.0,24.7,37.2,29.9,0.0,0.0,3.0,15.7,Lagos
2024-11-08,30.8,25.3,37.7,30.7,0.0,0.0,3.0,17.2,Lagos
2024-11-09,30.0,25.1,36.5,30.0,0.9,0.9,51.0,16.3,Lagos
2024-11-10,29.7,24.7,34.7,30.2,3.6,3.6,61.0,16.3,Lagos
2024-11-11,30.0,24.4,36.8,29.3,0.8,0.8,53.0,10.8,Lagos
2024-11-12,30.8,24.1,37.6,29.1,0.3,0.3,51.0,13.0,Lagos
2024-11-13,32.0,25.4,38.6,31.4,0.0,0.0,3.0,13.4,Lagos
2024-11-14,30.9,25.0,37.6,28.6,11.1,11.1,63.0,14.6,Lagos
2024-11-15,31.2,25.7,37.5,31.6,0.4,0.4,51.0,9.7,Lagos
2024-11-16,30.7,25.7,38.3,31.5,1.4,1.4,53.0,12.7,Lagos
2024-11-17,30.2,25.2,36.4,31.1,2.2,2.2,51.0,9.5,Lagos
2024-11-18,31.2,24.8,38.1,30.8,1.1,1.1,53.0,11.3,Lagos
2024-11-19,32.2,24.9,37.9,30.6,0.0,0.0,3.0,9.5,Lagos
2024-11-20,33.4,25.4,38.9,31.0,0.0,0.0,3.0,13.8,Lagos
2024-11-21,31.9,25.2,38.3,31.1,0.0,0.0,3.0,13.7,Lagos
2024-11-22,30.4,25.3,37.0,31.2,7.2,7.2,61.0,12.9,Lagos
2024-11-23,31.1,25.9,37.3,31.9,1.9,1.9,53.0,11.1,Lagos
2024-11-24,32.6,25.1,38.4,30.6,0.0,0.0,3.0,11.4,Lagos
2024-11-25,33.0,25.1,38.1,30.9,0.0,0.0,3.0,15.1,Lagos
2024-11-26,31.3,25.6,37.1,31.6,3.1,3.1,61.0,12.1,Lagos
2024-11-27,31.0,25.7,37.6,31.6,0.8,0.8,51.0,14.5,Lagos
2024-11-28,32.4,25.1,36.5,30.9,0.0,0.0,1.0,12.2,Lagos
2024-11-29,33.0,24.4,35.3,29.8,0.0,0.0,3.0,8.6,Lagos
2024-11-30,34.1,23.2,36.2,27.2,0.0,0.0,3.0,11.5,Lagos
2024-12-01,34.1,23.8,36.0,27.7,0.0,0.0,3.0,12.3,Lagos
2024-12-02,33.7,23.4,37.6,27.9,0.0,0.0,0.0,12.3,Lagos
2024-12-03,33.6,24.7,39.2,30.2,0.0,0.0,3.0,12.3,Lagos
2024-12-04,32.1,25.5,38.2,31.0,1.6,1.6,55.0,17.0,Lagos
2024-12-05,31.2,25.3,37.6,31.0,4.3,4.3,61.0,11.2,Lagos
2024-12-06,31.0,25.2,36.2,30.9,0.7,0.7,51.0,11.6,Lagos
2024-12-07,32.7,24.4,37.4,29.8,0.0,0.0,3.0,11.9,Lagos
2024-12-08,33.7,24.8,37.0,29.0,0.0,0.0,1.0,10.7,Lagos
2024-12-09,32.7,24.5,36.2,29.1,0.0,0.0,3.0,10.1,Lagos
2024-12-10,33.8,23.6,37.7,28.4,0.0,0.0,3.0,14.5,Lagos
2024-12-11,33.0,25.4,38.0,30.9,0.0,0.0,3.0,14.4,Lagos
2024-12-12,32.1,25.7,37.8,31.8,0.8,0.8,51.0,12.0,Lagos
2024-12-13,31.6,25.1,37.7,30.9,2.0,2.0,53.0,12.3,Lagos
2024-12-14,32.4,24.5,38.0,30.1,0.0,0.0,3.0,13.0,Lagos
2024-12-15,33.3,24.6,38.6,30.2,0.0,0.0,3.0,12.3,Lagos
2024-12-16,33.5,24.9,38.8,30.4,0.0,0.0,2.0,12.2,Lagos
2024-12-17,33.9,25.2,38.6,30.8,0.0,0.0,2.0,13.1,Lagos
2024-12-18,33.5,24.1,37.2,29.2,0.0,0.0,3.0,12.3,Lagos
2024-12-19,33.8,24.4,33.9,25.7,0.0,0.0,3.0,12.1,Lagos
2024-12-20,34.0,23.7,33.5,22.2,0.0,0.0,1.0,11.6,Lagos
2024-12-21,33.7,23.2,32.9,22.3,0.0,0.0,3.0,10.7,Lagos
2024-12-22,33.5,22.4,33.6,23.5,0.0,0.0,1.0,8.7,Lagos
2024-12-23,33.5,22.5,36.2,25.9,0.0,0.0,3.0,13.0,Lagos
2024-12-24,32.7,23.8,37.5,28.8,0.0,0.0,3.0,11.9,Lagos
2024-12-25,34.0,24.4,38.1,29.6,0.0,0.0,3.0,14.3,Lagos
2024-12-26,34.3,25.1,38.4,30.6,0.0,0.0,2.0,14.4,Lagos
2024-12-27,33.4,24.7,38.4,30.5,0.0,0.0,3.0,13.3,Lagos
2024-12-28,33.7,24.7,38.0,30.4,0.0,0.0,3.0,13.5,Lagos
2024-12-29,33.7,24.6,38.4,30.4,0.0,0.0,3.0,13.4,Lagos
2024-12-30,33.7,25.2,38.3,31.5,0.0,0.0,3.0,12.8,Lagos
2024-12-31,32.8,25.5,38.2,31.7,0.0,0.0,3.0,13.5,Lagos
2025-01-01,32.9,25.5,38.2,31.3,0.0,0.0,3.0,13.6,Lagos
2025-01-02,32.7,25.2,38.4,31.2,0.0,0.0,3.0,13.8,Lagos
2025-01-03,32.4,25.9,37.7,32.1,0.2,0.2,51.0,13.6,Lagos
2025-01-04,32.6,26.3,38.0,32.1,1.4,1.4,53.0,12.9,Lagos
2025-01-05,32.9,26.2,38.5,32.3,0.3,0.3,51.0,15.5,Lagos
2025-01-06,32.7,26.2,38.5,32.0,1.6,1.6,53.0,13.5,Lagos
2025-01-07,32.2,26.3,37.8,32.3,0.5,0.5,51.0,12.3,Lagos
2025-01-08,32.4,25.9,38.2,32.1,1.1,1.1,53.0,12.3,Lagos
2025-01-09,32.6,25.7,37.9,31.6,0.1,0.1,51.0,13.1,Lagos
2025-01-10,34.1,25.3,37.5,30.9,0.2,0.2,51.0,12.8,Lagos
2025-01-11,33.5,24.3,32.9,24.8,0.0,0.0,3.0,10.8,Lagos
2025-01-12,34.4,22.3,34.8,24.9,0.0,0.0,3.0,11.7,Lagos
2025-01-13,32.7,23.4,37.2,28.2,0.0,0.0,3.0,14.6,Lagos
2025-01-14,32.3,24.4,37.0,30.0,0.0,0.0,3.0,12.5,Lagos
2025-01-15,33.2,25.4,38.6,31.4,0.0,0.0,3.0,13.1,Lagos
2025-01-16,34.1,25.8,39.8,31.7,0.0,0.0,3.0,12.4,Lagos
2025-01-17,34.8,26.8,39.5,33.1,0.0,0.0,3.0,16.8,Lagos
2025-01-18,30.0,26.8,34.4,31.0,1.0,1.0,51.0,21.4,Lagos
2025-01-19,30.8,26.6,34.4,31.1,0.2,0.2,51.0,16.7,Lagos
2025-01-20,31.4,24.5,35.5,29.9,1.0,1.0,53.0,13.7,Lagos
2025-01-21,32.2,25.4,37.9,31.1,0.0,0.0,3.0,13.5,Lagos
2025-01-22,32.6,26.5,38.7,32.3,0.6,0.6,53.0,15.0,Lagos
2025-01-23,30.3,25.0,35.5,30.3,3.8,3.8,63.0,14.4,Lagos
2025-01-24,32.1,25.5,37.7,31.2,0.9,0.9,53.0,11.3,Lagos
2025-01-25,31.7,25.8,37.7,31.4,1.2,1.2,51.0,12.6,Lagos
2025-01-26,30.3,26.0,36.2,31.7,1.4,1.4,55.0,12.9,Lagos
2025-01-27,31.4,24.9,37.5,30.2,2.0,2.0,53.0,15.3,Lagos
2025-01-28,32.3,25.5,38.5,31.6,0.9,0.9,53.0,13.5,Lagos
2025-01-29,30.4,25.6,35.8,30.9,1.7,1.7,53.0,10.9,Lagos
2025-01-30,31.4,25.4,36.7,30.8,0.8,0.8,53.0,11.0,Lagos
2025-01-31,32.1,25.7,38.2,31.5,2.9,2.9,61.0,12.2,Lagos
2025-02-01,31.8,26.0,37.5,32.3,0.2,0.2,51.0,13.8,Lagos
2025-02-02,31.6,25.8,37.0,31.8,2.5,2.5,55.0,10.8,Lagos
2025-02-03,32.5,25.7,38.6,31.4,0.2,0.2,51.0,11.5,Lagos
2025-02-04,33.7,26.8,39.1,33.0,0.0,0.0,3.0,15.5,Lagos
2025-02-05,32.0,26.7,37.0,32.9,0.7,0.7,51.0,14.5,Lagos
2025-02-06,32.1,26.6,37.5,32.2,1.0,1.0,53.0,14.3,Lagos
2025-02-07,32.7,27.2,38.9,32.3,1.1,1.1,53.0,14.4,Lagos
2025-02-08,30.2,26.7,35.2,32.2,4.4,4.4,61.0,12.2,Lagos
2025-02-09,31.6,25.7,38.0,31.9,0.5,0.5,51.0,12.5,Lagos
2025-02-10,32.1,26.8,37.8,32.2,2.8,2.8,55.0,13.4,Lagos
2025-02-11,32.4,26.8,38.7,33.1,1.4,1.4,55.0,14.5,Lagos
2025-02-12,31.0,26.1,36.8,32.4,1.8,1.8,55.0,11.6,Lagos
2025-02-13,32.3,26.3,38.8,31.5,3.9,3.9,63.0,12.1,Lagos
2025-02-14,32.2,26.1,38.3,32.2,0.8,0.8,53.0,13.4,Lagos
2025-02-15,31.9,26.4,38.4,32.5,1.4,1.4,53.0,12.3,Lagos
2025-02-16,33.5,26.5,39.8,32.6,0.3,0.3,51.0,14.6,Lagos
2025-02-17,33.4,26.6,39.6,32.5,0.4,0.4,51.0,13.6,Lagos
2025-02-18,32.2,27.1,38.3,33.4,0.0,0.0,3.0,12.9,Lagos
2025-02-19,31.5,27.0,37.4,33.0,2.3,2.3,61.0,14.4,Lagos
2025-02-20,32.4,27.0,38.2,32.9,0.9,0.9,51.0,12.2,Lagos
2025-02-21,32.0,27.1,37.4,32.8,2.0,2.0,53.0,15.9,Lagos
2025-02-22,32.0,26.4,37.6,31.0,12.7,12.7,63.0,14.1,Lagos
2025-02-23,31.0,25.1,36.5,29.8,0.8,0.8,53.0,11.1,Lagos
2025-02-24,31.9,26.1,37.9,32.2,0.1,0.1,51.0,14.5,Lagos
2025-02-25,31.8,26.7,37.5,32.8,5.5,5.5,61.0,13.8,Lagos
2025-02-26,31.6,26.4,37.8,31.7,1.4,1.4,51.0,14.8,Lagos
2025-02-27,32.4,26.1,38.6,31.7,0.7,0.7,53.0,13.1,Lagos
2025-02-28,31.7,25.9,38.7,32.3,1.5,1.5,53.0,13.7,Lagos
2025-03-01,31.6,26.5,38.0,32.3,1.0,1.0,53.0,12.5,Lagos
2025-03-02,32.3,26.8,38.6,33.1,0.4,0.4,51.0,14.1,Lagos
2025-03-03,32.1,27.2,37.4,31.8,4.4,4.4,63.0,16.4,Lagos
2025-03-04,32.0,26.4,37.3,30.9,2.8,2.8,53.0,19.8,Lagos
2025-03-05,30.6,27.0,36.2,31.2,7.6,7.6,63.0,15.4,Lagos
2025-03-06,32.0,26.3,37.1,30.4,3.4,3.4,61.0,17.2,Lagos
2025-03-07,32.6,26.6,38.8,31.4,0.5,0.5,51.0,13.5,Lagos
2025-03-08,32.2,27.4,37.3,33.2,0.3,0.3,51.0,14.7,Lagos
2025-03-09,31.2,27.4,36.4,33.0,1.9,1.9,53.0,15.7,Lagos
2025-03-10,32.6,27.4,38.1,32.7,0.8,0.8,51.0,15.6,Lagos
2025-03-11,31.2,27.2,37.5,32.8,2.8,2.8,55.0,16.2,Lagos
2025-03-12,31.8,27.0,37.2,32.7,0.3,0.3,51.0,14.3,Lagos
2025-03-13,32.2,26.5,38.2,30.8,0.5,0.5,51.0,17.4,Lagos
2025-03-14,31.9,27.4,37.7,32.4,0.7,0.7,53.0,14.6,Lagos
2025-03-15,31.9,27.5,37.3,32.9,2.2,2.2,53.0,14.1,Lagos
2025-03-16,31.6,27.4,37.4,32.8,4.3,4.3,61.0,16.3,Lagos
2025-03-17,32.1,25.7,37.8,29.8,3.2,3.2,61.0,16.4,Lagos
2025-03-18,31.2,26.4,36.4,30.9,2.1,2.1,53.0,15.8,Lagos
2025-03-19,30.5,26.7,36.3,31.0,2.7,2.7,53.0,14.4,Lagos
2025-03-20,30.9,26.9,35.2,32.6,0.2,0.2,51.0,14.1,Lagos
2025-03-21,31.8,27.6,37.1,33.0,1.3,1.3,53.0,15.5,Lagos
2025-03-22,31.5,25.9,37.2,31.6,3.3,3.3,55.0,11.8,Lagos
2025-03-23,31.5,26.5,37.2,32.0,2.4,2.4,61.0,14.8,Lagos
2025-03-24,31.5,26.7,37.5,32.5,5.9,5.9,61.0,12.3,Lagos
2025-03-25,31.8,27.0,37.0,31.8,2.8,2.8,61.0,14.5,Lagos
2025-03-26,28.9,25.8,33.7,30.5,7.4,7.4,63.0,16.7,Lagos
2025-03-27,31.5,25.4,37.6,30.2,0.8,0.8,51.0,13.9,Lagos
2025-03-28,31.2,27.1,37.4,32.2,1.9,1.9,55.0,13.1,Lagos
2025-03-29,31.7,27.4,36.8,32.9,0.3,0.3,51.0,17.0,Lagos
2025-03-30,31.7,26.6,37.0,31.6,18.6,18.6,65.0,18.7,Lagos
2025-03-31,31.4,25.5,36.8,30.5,9.6,9.6,63.0,17.2,Lagos
2025-04-01,31.2,27.3,37.8,32.0,6.0,6.0,61.0,16.6,Lagos
2025-04-02,30.6,24.6,35.8,28.4,18.9,18.9,65.0,15.2,Lagos
2025-04-03,31.3,25.3,37.2,30.6,4.8,4.8,61.0,12.6,Lagos
2025-04-04,31.6,26.8,37.7,32.2,0.1,0.1,51.0,13.0,Lagos
2025-04-05,32.2,27.6,37.9,32.7,0.4,0.4,51.0,16.0,Lagos
